ticker,snapshot_date,spot,expiry,dte,option_type,strike,bid,ask,mid,last,iv,volume,open_interest,moneyness
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,773.0,0.61,0.63,0.62,0.53,0.10657631713867188,91.0,612,1.0378903429107338
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,774.0,0.53,0.55,0.54,0.46,0.10608804077148437,404.0,554,1.03923302123274
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,775.0,0.46,0.48,0.47,0.47,0.10559976440429686,1322.0,2830,1.0405756995547462
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,776.0,0.4,0.42,0.41000000000000003,0.34,0.10529459167480469,44.0,575,1.0419183778767522
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,777.0,0.35,0.37,0.36,0.34,0.10523355712890625,23.0,610,1.0432610561987583
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,778.0,0.31,0.32,0.315,0.3,0.10474528076171874,378.0,990,1.0446037345207644
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,779.0,0.27,0.29,0.28,0.24,0.10535562622070313,8.0,151,1.0459464128427707
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,780.0,0.23,0.24,0.235,0.26,0.10413493530273435,1254.0,1165,1.0472890911647768
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,781.0,0.21,0.22,0.215,0.27,0.1049894189453125,6.0,315,1.0486317694867828
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,782.0,0.18,0.19,0.185,0.15,0.10474528076171874,5.0,250,1.049974447808789
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,783.0,0.16,0.17,0.165,0.16,0.1049894189453125,21.0,277,1.0513171261307952
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,784.0,0.14,0.15,0.14500000000000002,0.26,0.10523355712890625,11.0,182,1.0526598044528013
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,785.0,0.12,0.13,0.125,0.12,0.10523355712890625,157.0,646,1.0540024827748073
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,786.0,0.11,0.12,0.11499999999999999,0.12,0.10596597167968749,17.0,247,1.0553451610968134
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,787.0,0.1,0.11,0.10500000000000001,0.08,0.1069425244140625,1.0,226,1.0566878394188195
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,788.0,0.09,0.1,0.095,0.21,0.10743080078125,231.0,106,1.0580305177408258
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,789.0,0.08,0.09,0.08499999999999999,0.09,0.1079190771484375,12.0,330,1.0593731960628319
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,790.0,0.07,0.08,0.07500000000000001,0.08,0.108407353515625,88.0,564,1.060715874384838
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,791.0,0.07,0.08,0.07500000000000001,0.22,0.11036045898437499,6.0,1300,1.062058552706844
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,792.0,0.06,0.07,0.065,0.07,0.11036045898437499,6.0,152,1.0634012310288503
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,793.0,0.06,0.07,0.065,0.14,0.11231356445312499,101.0,86,1.0647439093508564
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,794.0,0.05,0.06,0.055,0.12,0.11231356445312499,4.0,115,1.0660865876728625
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,795.0,0.05,0.06,0.055,0.04,0.11426666992187501,16.0,339,1.0674292659948685
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,796.0,0.05,0.06,0.055,0.05,0.116219775390625,427.0,455,1.0687719443168746
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,797.0,0.04,0.05,0.045,0.1,0.11524322265625,11.0,105,1.070114622638881
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,798.0,0.04,0.05,0.045,0.08,0.117196328125,23.0,488,1.071457300960887
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,799.0,0.04,0.05,0.045,0.04,0.11914943359374999,25.0,321,1.072799979282893
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,800.0,0.04,0.05,0.045,0.04,0.1211025390625,407.0,1895,1.0741426576048991
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,805.0,0.03,0.04,0.035,0.03,0.12696185546875,45.0,607,1.0808560492149297
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,810.0,0.02,0.03,0.025,0.03,0.131844619140625,201.0,572,1.0875694408249605
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,815.0,0.02,0.03,0.025,0.03,0.14063359375,284.0,396,1.0942828324349911
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,820.0,0.02,0.03,0.025,0.03,0.148446015625,362.0,594,1.1009962240450217
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,825.0,0.02,0.03,0.025,0.01,0.157234990234375,82.0,299,1.1077096156550523
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,830.0,0.01,0.02,0.015,0.03,0.159188095703125,3.0,230,1.114423007265083
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,835.0,0.01,0.02,0.015,0.02,0.16700051757812504,8.0,46,1.1211363988751135
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,840.0,0.01,0.02,0.015,0.01,0.174812939453125,8.0,87,1.127849790485144
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,845.0,0.01,0.02,0.015,0.02,0.18262536132812499,20.0,65,1.1345631820951747
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,850.0,0.01,0.02,0.015,0.02,0.18946123046875002,10.0,165,1.1412765737052053
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,855.0,0.01,0.02,0.015,0.01,0.19727365234375,191.0,199,1.1479899653152361
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,860.0,0.01,0.02,0.015,0.02,0.20508607421874997,200.0,115,1.1547033569252667
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,865.0,0.01,0.02,0.015,0.01,0.21289849609375,80.0,81,1.1614167485352973
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,870.0,0.0,0.02,,0.01,0.22071091796874998,10.0,275,1.168130140145328
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,875.0,0.0,0.01,,0.01,0.2148516015625,1.0,246,1.1748435317553585
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,880.0,0.0,0.01,,0.02,0.22266402343749997,15.0,58,1.181556923365389
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,885.0,0.0,0.01,,0.01,0.22852333984375,28.0,205,1.1882703149754197
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,890.0,0.0,0.01,,0.02,0.23438265625,103.0,194,1.1949837065854503
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,895.0,0.0,0.01,,0.01,0.242195078125,96.0,378,1.2016970981954809
SPY,2026-07-02,744.780029296875,2026-07-24,22,call,900.0,0.0,0.01,,0.01,0.2500075,1000.0,1491,1.2084104898055117
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,500.0,0.05,0.06,0.055,0.06,0.5839885351562499,172.0,1758,0.671339161003062
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,505.0,0.06,0.07,0.065,0.11,0.57812921875,5.0,73,0.6780525526130926
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,510.0,0.06,0.07,0.065,0.08,0.5644574804687501,28.0,9,0.6847659442231232
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,515.0,0.06,0.07,0.065,0.13,0.551762294921875,9.0,300,0.6914793358331539
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,520.0,0.07,0.08,0.07500000000000001,0.21,0.5459029785156251,2.0,94,0.6981927274431845
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,525.0,0.07,0.08,0.07500000000000001,0.1,0.53320779296875,3.0,374,0.7049061190532151
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,530.0,0.07,0.08,0.07500000000000001,0.09,0.5195360546875,208.0,246,0.7116195106632457
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,535.0,0.08,0.09,0.08499999999999999,0.14,0.5127001855468749,1.0,287,0.7183329022732764
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,540.0,0.08,0.09,0.08499999999999999,0.09,0.500005,34.0,249,0.725046293883307
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,545.0,0.09,0.1,0.095,0.1,0.495122236328125,1.0,814,0.7317596854933376
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,550.0,0.09,0.1,0.095,0.12,0.481450498046875,2.0,209,0.7384730771033682
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,555.0,0.1,0.11,0.10500000000000001,0.23,0.47363807617187503,23.0,1107,0.7451864687133988
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,560.0,0.1,0.11,0.10500000000000001,0.15,0.459966337890625,4.0,39,0.7518998603234295
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,565.0,0.11,0.12,0.11499999999999999,0.17,0.45117736328125,1.0,41,0.7586132519334601
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,570.0,0.12,0.13,0.125,0.22,0.442388388671875,3.0,41,0.7653266435434907
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,575.0,0.12,0.13,0.125,0.15,0.42969320312500003,2.0,291,0.7720400351535213
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,580.0,0.13,0.14,0.135,0.31,0.41992767578125,2.0,285,0.778753426763552
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,585.0,0.14,0.15,0.14500000000000002,0.18,0.4101621484375,4.0,68,0.7854668183735826
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,590.0,0.15,0.16,0.155,0.19,0.40039662109375,17.0,204,0.7921802099836132
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,595.0,0.16,0.17,0.165,0.17,0.39014281738281253,2.0,79,0.7988936015936438
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,600.0,0.17,0.18,0.175,0.17,0.379889013671875,44.0,214,0.8056069932036743
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,605.0,0.18,0.19,0.185,0.22,0.36963520996093746,2.0,222,0.812320384813705
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,610.0,0.19,0.2,0.195,0.19,0.3588931298828125,4.0,216,0.8190337764237356
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,615.0,0.2,0.21,0.20500000000000002,0.22,0.3479069116210937,1.0,157,0.8257471680337662
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,620.0,0.22,0.23,0.225,0.26,0.33887379882812496,8.0,375,0.8324605596437968
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,625.0,0.23,0.24,0.235,0.28,0.3276434423828125,4.0,362,0.8391739512538275
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,630.0,0.25,0.26,0.255,0.31,0.3181220532226562,87.0,934,0.8458873428638581
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,635.0,0.27,0.28,0.275,0.26,0.30811238769531246,2.0,375,0.8526007344738887
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,640.0,0.29,0.3,0.295,0.29,0.2978585839843749,13.0,533,0.8593141260839193
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,645.0,0.32,0.33,0.325,0.39,0.2885813330078124,6.0,231,0.86602751769395
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,650.0,0.34,0.35,0.345,0.35,0.2778392529296875,30.0,1151,0.8727409093039806
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,651.0,0.35,0.36,0.355,0.4,0.2761302856445312,4.0,97,0.8740835876259867
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,652.0,0.36,0.37,0.365,0.35,0.27466545654296876,6.0,147,0.8754262659479929
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,653.0,0.36,0.37,0.365,0.45,0.27197993652343744,17.0,329,0.876768944269999
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,654.0,0.37,0.38,0.375,0.45,0.270515107421875,1.0,167,0.8781116225920051
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,655.0,0.38,0.39,0.385,0.39,0.2688061401367187,95.0,1798,0.8794543009140112
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,656.0,0.38,0.39,0.385,0.48,0.2661206201171875,1.0,285,0.8807969792360173
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,657.0,0.39,0.4,0.395,0.46,0.2644116528320312,7.0,94,0.8821396575580235
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,658.0,0.4,0.41,0.405,0.5,0.26270268554687504,10.0,352,0.8834823358800296
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,659.0,0.4,0.42,0.41000000000000003,0.46,0.26099371826171874,1.0,27,0.8848250142020357
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,660.0,0.41,0.42,0.415,0.39,0.25830819824218754,45.0,1269,0.8861676925240418
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,661.0,0.42,0.43,0.425,0.48,0.2564771618652344,4.0,34,0.887510370846048
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,662.0,0.43,0.44,0.435,0.53,0.2546461254882813,3.0,241,0.8888530491680541
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,663.0,0.44,0.45,0.445,0.46,0.252937158203125,2.0,38,0.8901957274900603
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,664.0,0.45,0.46,0.455,0.57,0.25098405273437496,3.0,43,0.8915384058120663
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,665.0,0.46,0.47,0.46499999999999997,0.46,0.24915301635742187,45.0,335,0.8928810841340724
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,666.0,0.47,0.48,0.475,0.56,0.24732197998046873,4.0,154,0.8942237624560786
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,667.0,0.48,0.49,0.485,0.47,0.24536887451171874,1.0,291,0.8955664407780847
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,668.0,0.49,0.5,0.495,1.19,0.24341576904296874,3.0,761,0.8969091191000909
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,669.0,0.5,0.51,0.505,0.59,0.24146266357421875,1.0,113,0.8982517974220969
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,670.0,0.51,0.52,0.515,0.52,0.2395095581054687,265.0,1341,0.8995944757441031
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,671.0,0.52,0.54,0.53,0.76,0.23828886718749998,13.0,172,0.9009371540661092
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,672.0,0.53,0.55,0.54,0.5,0.23609162353515623,52.0,76,0.9022798323881154
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,673.0,0.55,0.56,0.555,0.65,0.23413851806640623,1.0,157,0.9036225107101215
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,674.0,0.56,0.58,0.5700000000000001,0.65,0.23267368896484375,1.0,53,0.9049651890321275
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,675.0,0.57,0.59,0.58,0.58,0.23059851440429688,83.0,1117,0.9063078673541337
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,676.0,0.59,0.6,0.595,0.82,0.22840127075195313,13.0,222,0.9076505456761398
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,677.0,0.6,0.62,0.61,0.56,0.2269364416503906,14.0,168,0.908993223998146
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,678.0,0.62,0.64,0.63,0.56,0.22534954345703123,1.0,209,0.910335902320152
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,679.0,0.64,0.65,0.645,0.76,0.22315229980468748,1.0,430,0.9116785806421582
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,680.0,0.65,0.67,0.66,0.66,0.22144333251953124,168.0,1427,0.9130212589641643
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,681.0,0.67,0.69,0.6799999999999999,0.69,0.21985643432617186,1.0,228,0.9143639372861705
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,682.0,0.69,0.71,0.7,0.79,0.2181474670410156,4.0,168,0.9157066156081766
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,683.0,0.71,0.73,0.72,0.81,0.21631643066406248,5.0,284,0.9170492939301826
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,684.0,0.73,0.75,0.74,1.0,0.21460746337890624,12.0,182,0.9183919722521888
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,685.0,0.75,0.77,0.76,0.93,0.21265435791015624,111.0,1826,0.9197346505741949
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,686.0,0.77,0.79,0.78,1.09,0.2108233215332031,764.0,742,0.9210773288962011
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,687.0,0.8,0.82,0.81,0.78,0.20948056152343747,30.0,167,0.9224200072182072
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,688.0,0.82,0.84,0.83,1.16,0.2074053869628906,777.0,441,0.9237626855402133
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,689.0,0.85,0.87,0.86,0.84,0.2059405578613281,13.0,120,0.9251053638622194
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,690.0,0.88,0.9,0.89,1.1,0.2043536596679687,298.0,4883,0.9264480421842256
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,691.0,0.91,0.93,0.92,1.22,0.20276676147460934,22.0,159,0.9277907205062317
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,692.0,0.94,0.96,0.95,1.21,0.2010577941894531,265.0,281,0.9291333988282378
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,693.0,0.97,0.99,0.98,1.22,0.19934882690429687,144.0,193,0.9304760771502439
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,694.0,1.0,1.03,1.0150000000000001,1.2,0.19800606689453126,219.0,442,0.93181875547225
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,695.0,1.04,1.06,1.05,0.99,0.1961139959716797,207.0,1312,0.9331614337942562
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,696.0,1.08,1.1,1.09,1.1,0.19464916687011719,120.0,794,0.9345041121162623
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,697.0,1.12,1.14,1.13,1.12,0.1930622686767578,5765.0,332,0.9358467904382685
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,698.0,1.16,1.18,1.17,1.54,0.1914143359375,9.0,433,0.9371894687602745
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,699.0,1.2,1.23,1.2149999999999999,1.38,0.19013261047363283,61.0,76,0.9385321470822807
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,700.0,1.25,1.27,1.26,1.24,0.18836260864257812,456.0,7898,0.9398748254042868
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,701.0,1.3,1.32,1.31,1.33,0.18689777954101564,40.0,415,0.941217503726293
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,702.0,1.35,1.37,1.36,1.77,0.18531088134765622,181.0,162,0.9425601820482991
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,703.0,1.4,1.43,1.415,2.1,0.18402915588378904,8.0,325,0.9439028603703051
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,704.0,1.45,1.48,1.4649999999999999,1.8,0.1823201885986328,160.0,752,0.9452455386923113
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,705.0,1.51,1.54,1.525,1.53,0.1808553594970703,185.0,539,0.9465882170143174
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,706.0,1.57,1.6,1.585,1.51,0.17932949584960936,41.0,394,0.9479308953363236
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,707.0,1.64,1.67,1.6549999999999998,1.85,0.17798673583984376,7.0,185,0.9492735736583297
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,708.0,1.71,1.73,1.72,1.74,0.17627776855468752,109.0,389,0.9506162519803358
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,709.0,1.78,1.81,1.795,1.7,0.17505707763671874,73.0,412,0.9519589303023419
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,710.0,1.85,1.88,1.865,1.88,0.17347017944335938,1475.0,2655,0.9533016086243481
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,711.0,1.93,1.96,1.9449999999999998,2.14,0.1720053503417969,24.0,425,0.9546442869463542
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,712.0,2.01,2.04,2.025,1.95,0.170479486694336,362.0,1395,0.9559869652683602
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,713.0,2.1,2.13,2.115,2.1,0.16913672668457033,72.0,538,0.9573296435903664
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,714.0,2.19,2.22,2.205,2.31,0.1676413803100586,59.0,229,0.9586723219123725
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,715.0,2.28,2.31,2.295,2.34,0.16605448211669926,492.0,939,0.9600150002343787
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,716.0,2.38,2.42,2.4,2.56,0.1648643084716797,76.0,458,0.9613576785563848
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,717.0,2.49,2.52,2.505,2.51,0.16327741027832032,210.0,369,0.962700356878391
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,718.0,2.6,2.63,2.615,3.28,0.16181258117675779,146.0,732,0.964043035200397
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,719.0,2.71,2.75,2.73,2.7,0.1604698211669922,100.0,333,0.9653857135224032
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,720.0,2.83,2.86,2.8449999999999998,2.89,0.1587913711547852,4449.0,4428,0.9667283918444093
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,721.0,2.96,3.0,2.98,3.0,0.15760119750976562,20.0,492,0.9680710701664154
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,722.0,3.1,3.13,3.115,3.13,0.1560753338623047,147.0,620,0.9694137484884215
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,723.0,3.24,3.27,3.255,3.27,0.15464102203369146,192.0,332,0.9707564268104276
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,724.0,3.38,3.42,3.4,3.85,0.1532677447509766,153.0,670,0.9720991051324338
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,725.0,3.54,3.57,3.5549999999999997,3.58,0.15174188110351564,642.0,2118,0.9734417834544399
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,726.0,3.7,3.74,3.72,3.85,0.15042963836669926,82.0,252,0.9747844617764461
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,727.0,3.87,3.9,3.885,3.92,0.14881222290039062,5717.0,416,0.9761271400984521
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,728.0,4.04,4.08,4.0600000000000005,4.09,0.14740842834472656,119.0,490,0.9774698184204583
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,729.0,4.23,4.27,4.25,4.32,0.14600463378906248,240.0,796,0.9788124967424644
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,730.0,4.42,4.46,4.4399999999999995,4.47,0.14444825286865232,1445.0,1742,0.9801551750644705
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,731.0,4.62,4.67,4.645,4.67,0.1430749755859375,80.0,694,0.9814978533864767
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,732.0,4.84,4.88,4.859999999999999,4.86,0.14151859466552735,188.0,1014,0.9828405317084827
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,733.0,5.06,5.1,5.08,4.86,0.1399622137451172,108.0,603,0.9841832100304889
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,734.0,5.29,5.34,5.3149999999999995,5.44,0.13855841918945314,189.0,460,0.985525888352495
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,735.0,5.54,5.58,5.5600000000000005,5.69,0.13697152099609378,1701.0,2541,0.9868685666745012
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,736.0,5.79,5.84,5.8149999999999995,7.2,0.1355066918945313,170.0,1476,0.9882112449965073
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,737.0,6.06,6.11,6.085,6.13,0.1339808282470703,682.0,905,0.9895539233185134
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,738.0,6.34,6.39,6.365,7.73,0.1324244473266602,599.0,793,0.9908966016405195
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,739.0,6.63,6.68,6.654999999999999,6.81,0.13082229049682614,501.0,655,0.9922392799625256
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,740.0,6.94,6.99,6.965,7.05,0.12928116821289062,1575.0,3197,0.9935819582845318
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,741.0,7.26,7.31,7.285,8.76,0.12769427001953126,541.0,786,0.9949246366065378
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,742.0,7.6,7.65,7.625,7.74,0.1261378890991211,1090.0,801,0.996267314928544
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,743.0,7.95,8.01,7.98,8.04,0.1246730599975586,983.0,1095,0.9976099932505501
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,744.0,8.32,8.38,8.350000000000001,8.34,0.12308616180419923,398.0,656,0.9989526715725563
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,745.0,8.71,8.77,8.74,8.7,0.12152978088378906,763.0,651,1.0002953498945624
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,746.0,9.11,9.17,9.14,9.19,0.119851330871582,524.0,634,1.0016380282165684
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,747.0,9.54,9.6,9.57,10.64,0.1183254672241211,396.0,793,1.0029807065385747
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,748.0,9.98,10.04,10.01,11.61,0.11667753448486329,291.0,866,1.0043233848605808
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,749.0,10.45,10.51,10.48,10.66,0.11518218811035157,248.0,495,1.005666063182587
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,750.0,10.36,11.5,10.93,11.2,0.12085840087890626,934.0,951,1.007008741504593
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,751.0,10.21,12.73,11.47,11.85,0.1298609963989258,240.0,279,1.008351419826599
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,752.0,11.04,13.27,12.155,14.13,0.12870134002685546,108.0,640,1.0096940981486053
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,753.0,11.25,13.82,12.535,10.38,0.12741961456298828,41.0,305,1.0110367764706114
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,754.0,11.83,14.4,13.115,13.45,0.12629047546386718,4.0,396,1.0123794547926175
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,755.0,13.54,13.98,13.76,13.89,0.10920080261230468,359.0,158,1.0137221331146236
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,756.0,13.05,15.63,14.34,13.57,0.12427633544921876,2.0,246,1.0150648114366299
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,757.0,13.7,16.28,14.99,12.43,0.12339133453369142,2.0,181,1.016407489758636
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,758.0,14.38,16.96,15.670000000000002,14.21,0.12268943725585937,6.0,208,1.017750168080642
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,759.0,15.08,17.66,16.37,13.72,0.12207909179687501,2.0,234,1.019092846402648
SPY,2026-07-02,744.780029296875,2026-07-24,22,put,760.0,15.8,18.39,17.095,19.59,0.12165184997558594,221.0,417,1.0204355247246542
